id,detailStatus,name,nameEn,categoryType,endpoint,price,priceType,dailyFreeLimit,runCount,queueSize,concurrencyLimit,tags,paramCount,paramKeys,updatedAt,detailError
2041408069159936005,success,PixVerse V6 视频续写,pixverse-v6/extend,STANDARD_MODEL,/pixverse-v6/extend,"{'skuId': '2041408069159936005', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.16, 'currency': 'CNY', 'priceText': '', 'priceTextEn': None, 'priceMode': 'UNIT', 'amount': 1.0, 'unitKey': 'SECONDS', 'unitName': '秒', 'unitNameEn': 'seconds', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,2115,1000,100,video-tools|rh-ai|Pixverse Al Models|最近上新,8,prompt|videoUrl|resolution|duration|generateAudioSwitch|negativePrompt|style|seed,2026-05-25 18:45:44,
2041408069159936004,success,PixVerse V6 转场,pixverse-v6/transition,STANDARD_MODEL,/pixverse-v6/transition,"{'skuId': '2041408069159936004', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.16, 'currency': 'CNY', 'priceText': '', 'priceTextEn': None, 'priceMode': 'UNIT', 'amount': 1.0, 'unitKey': 'SECONDS', 'unitName': '秒', 'unitNameEn': 'seconds', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,992,1000,100,video-tools|rh-ai|Pixverse Al Models|最近上新,12,prompt|firstImageUrl|endImageUrl|resolution|duration|generateAudioSwitch|generateMultiClipSwitch|aspectRatio|style|negativePrompt|seed|thinkingType,2026-05-25 18:45:44,
2041408069159936003,success,PixVerse V6 图生视频,pixverse-v6/image-to-video,STANDARD_MODEL,/pixverse-v6/image-to-video,"{'skuId': '2041408069159936003', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.16, 'currency': 'CNY', 'priceText': '', 'priceTextEn': None, 'priceMode': 'UNIT', 'amount': 1.0, 'unitKey': 'SECONDS', 'unitName': '秒', 'unitNameEn': 'seconds', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,5200,1000,100,image-to-video|rh-ai|Pixverse Al Models|最近上新,5,imageUrl|prompt|resolution|duration|generateAudioSwitch,2026-06-18 16:47:18,
2041408069159936002,success,PixVerse V6 文生视频,pixverse-v6/text-to-video,STANDARD_MODEL,/pixverse-v6/text-to-video,"{'skuId': '2041408069159936002', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.16, 'currency': 'CNY', 'priceText': '', 'priceTextEn': None, 'priceMode': 'UNIT', 'amount': 1.0, 'unitKey': 'SECONDS', 'unitName': '秒', 'unitNameEn': 'seconds', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,369,1000,100,text-to-video|rh-ai|Pixverse Al Models|最近上新,5,prompt|resolution|duration|generateAudioSwitch|aspectRatio,2026-05-25 18:45:44,
2040031546192461825,success,万相2.7-视频编辑,wan-2.7/video-edit,STANDARD_MODEL,/alibaba/wan-2.7/video-edit,"{'skuId': '2040031546192461825', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.0, 'currency': 'CNY', 'priceText': '', 'priceTextEn': None, 'priceMode': 'FIXED', 'amount': 1.0, 'unitKey': 'CALL', 'unitName': '次', 'unitNameEn': 'call', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,5711,1000,500,video-edit|wan|最近上新|Wan Video Models,9,prompt|videoUrl|imageUrls|negativePrompt|resolution|duration|aspectRatio|promptExtend|seed,2026-06-18 16:40:30,
2039648613636050949,success,万相2.7-文生图Pro,wan-2.7/text-to-image-pro,STANDARD_MODEL,/alibaba/wan-2.7/text-to-image-pro,"{'skuId': '2039648613636050949', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.47, 'currency': 'CNY', 'priceText': '每次调用仅需', 'priceTextEn': None, 'priceMode': 'FIXED', 'amount': 1.0, 'unitKey': 'CALL', 'unitName': '次', 'unitNameEn': 'call', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,1275,1000,100,text-to-image|rh-ai|最近上新|Wan Image Models,4,prompt|width|height|thinkingMode,2026-05-25 18:45:44,
2039648613636050948,success,万相2.7-文生图,wan-2.7/text-to-image,STANDARD_MODEL,/alibaba/wan-2.7/text-to-image,"{'skuId': '2039648613636050948', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.19, 'currency': 'CNY', 'priceText': '每次调用仅需 ', 'priceTextEn': None, 'priceMode': 'FIXED', 'amount': 1.0, 'unitKey': 'CALL', 'unitName': '次', 'unitNameEn': 'call', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,7717,1000,100,text-to-image|rh-ai|最近上新|Wan Image Models,4,prompt|width|height|thinkingMode,2026-05-25 18:45:44,
2039648613636050947,success,万相2.7-图像编辑Pro,wan-2.7/image-edit-pro,STANDARD_MODEL,/alibaba/wan-2.7/image-edit-pro,"{'skuId': '2039648613636050947', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.47, 'currency': 'CNY', 'priceText': '每次调用仅需 ', 'priceTextEn': None, 'priceMode': 'FIXED', 'amount': 1.0, 'unitKey': 'CALL', 'unitName': '次', 'unitNameEn': 'call', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,9770,1000,100,image-tools|rh-ai|最近上新|Wan Image Models,4,imageUrls|prompt|width|height,2026-05-25 18:45:44,
2039648613636050946,success,万相2.7-图像编辑,wan-2.7/image-edit,STANDARD_MODEL,/alibaba/wan-2.7/image-edit,"{'skuId': '2039648613636050946', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.19, 'currency': 'CNY', 'priceText': '每次调用仅需 ', 'priceTextEn': None, 'priceMode': 'FIXED', 'amount': 1.0, 'unitKey': 'CALL', 'unitName': '次', 'unitNameEn': 'call', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,22974,1000,100,image-tools|rh-ai|最近上新|Wan Image Models,4,imageUrls|prompt|width|height,2026-05-25 18:45:44,
2039648613636050945,success,万相2.7-参考生视频,wan-2.7-reference-to-video,STANDARD_MODEL,/alibaba/wan-2.7/reference-to-video,"{'skuId': '2039648613636050945', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.001, 'currency': 'CNY', 'priceText': '价格', 'priceTextEn': None, 'priceMode': 'FIXED', 'amount': 1.0, 'unitKey': 'CALL', 'unitName': '次', 'unitNameEn': None, 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,14432,1000,500,reference-to-video|wan|最近上新|Wan Video Models,10,prompt|videoUrls|imageUrls|audioUrl|negativePrompt|resolution|duration|aspectRatio|promptExtend|seed,2026-06-18 10:30:33,
2039630309345267713,success,万相2.7-视频续写,wan-2.7/video-extend,STANDARD_MODEL,/alibaba/wan-2.7/video-extend,"{'skuId': '2039630309345267713', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.51, 'currency': 'CNY', 'priceText': '', 'priceTextEn': None, 'priceMode': 'UNIT', 'amount': 1.0, 'unitKey': 'SECONDS', 'unitName': '秒', 'unitNameEn': 'seconds', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,3185,1000,500,video-extend|wan|最近上新|Wan Video Models,8,prompt|videoUrl|audioUrl|negativePrompt|resolution|duration|promptExtend|seed,2026-06-22 15:16:52,
2039618329897144322,success,万相2.7-图生视频,wan-2.7/image-to-video,STANDARD_MODEL,/alibaba/wan-2.7/image-to-video,"{'skuId': '2039618329897144322', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.51, 'currency': 'CNY', 'priceText': '', 'priceTextEn': None, 'priceMode': 'UNIT', 'amount': 1.0, 'unitKey': 'SECONDS', 'unitName': '秒', 'unitNameEn': 'seconds', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,4520,1000,500,image-to-video|wan|最近上新|Wan Video Models,9,prompt|firstImageUrl|lastImageUrl|audioUrl|negativePrompt|resolution|duration|promptExtend|seed,2026-06-22 15:12:45,
2039544460993695745,success,万相2.7-文生视频,wan-2.7/text-to-video,STANDARD_MODEL,/alibaba/wan-2.7/text-to-video,"{'skuId': '2039544460993695745', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.51, 'currency': 'CNY', 'priceText': '', 'priceTextEn': None, 'priceMode': 'UNIT', 'amount': 1.0, 'unitKey': 'SECONDS', 'unitName': '秒', 'unitNameEn': 'seconds', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,594,1000,500,text-to-video|wan|最近上新|Wan Video Models,8,prompt|negativePrompt|audioUrl|duration|resolution|aspectRatio|promptExtend|seed,2026-06-11 16:00:19,
2039255701421088770,success,Vidu-参考生视频-q3-mix,Vidu-reference-to-video-q3-mix,STANDARD_MODEL,/vidu/reference-to-video-q3-mix,"{'skuId': '2039255701421088770', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.55, 'currency': 'CNY', 'priceText': '', 'priceTextEn': None, 'priceMode': 'UNIT', 'amount': 1.0, 'unitKey': 'SECONDS', 'unitName': '秒', 'unitNameEn': 'seconds', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,1713,1000,500,reference-to-video|vidu|Vidu|最近上新,6,prompt|imageUrls|duration|resolution|aspectRatio|audio,2026-05-25 18:45:44,
2039234647940194305,success,地表最强超能视频/全能参考 生真人视频(ID)-workflow,The strongest superpower video on the surface/All-in-one reference Live real person video (ID),WORKFLOW,,,2,0,0,1000,500,视频生视频|rh-ai|最近上新,0,,2026-04-01 14:56:12,
2039234531057524737,success,地表最强超能视频2.0/全能参考 生真人视频-workflow,The strongest super-powered video 2.0 / All-round reference live-action video,WORKFLOW,,,2,0,0,1000,500,视频生视频|rh-ai|最近上新,0,,2026-04-01 14:56:15,
2039234425931489282,success,地表最强超能视频2.0-Fast/全能参考 生视频-workflow,The strongest superpower video on the surface 2.0 Fast/Universal Reference Raw Video,WORKFLOW,,,2,0,0,1000,500,视频生视频|rh-ai|最近上新,0,,2026-04-01 14:56:18,
2039234115011928065,success,地表最强超能视频2.0/全能参考 生真人视频,The strongest super video on the surface 2.0 / All-round reference live real person video,WEBAPP,,,2,0,0,1000,500,视频生视频|rh-ai|AI应用|最近上新,0,,2026-04-01 14:56:37,
2039234032581271553,success,地表最强超能视频2.0-Fast/全能参考 生视频,The strongest super video on the surface 2.0 Fast/All-round reference raw video,WEBAPP,,,2,0,3,1000,500,视频生视频|rh-ai|AI应用|最近上新,0,,2026-04-01 14:56:39,
2039233613641605121,success,地表最强超能视频2.0-Fast/图生视频-workflow,The Strongest Superpower Video on Earth 2.0 Fast/Image to Video,WORKFLOW,,,2,0,0,1000,500,图生视频|rh-ai|最近上新,0,,2026-04-01 14:56:20,
2039233471773466625,success,地表最强超能视频2.0-Fast/文生视频-workflow,The Strongest Super Video on Earth 2.0 Fast/Wen Sheng Video,WORKFLOW,,,2,0,0,1000,500,图生视频|rh-ai|最近上新,0,,2026-04-01 14:56:23,
2039233294417321985,success,地表最强超能视频2.0-Fast/图生视频,The Strongest Superpower Video on Earth 2.0 Fast/Image-to-Video,WEBAPP,,,2,0,0,1000,500,图生视频|rh-ai|AI应用|最近上新,0,,2026-04-01 14:56:41,
2039233167657066497,success,地表最强超能视频2.0-Fast/文生视频,The strongest super video on earth 2.0 Fast/Text-to-Video,WEBAPP,,,2,0,0,1000,500,文生视频|rh-ai|AI应用|最近上新,0,,2026-04-01 14:56:43,
2039232559545901057,success,地表最强超能视频2.0/图生视频-workflow,The Strongest Superpower Video 2.0/Image Generated Video,WORKFLOW,,,2,0,0,1000,500,图生视频|rh-ai|最近上新,0,,2026-04-01 14:56:25,
2039232348190728193,success,地表最强超能视频2.0/图生视频,The strongest super video on the surface 2.0/Image-generated video,WEBAPP,,,2,0,0,1000,500,图生视频|rh-ai|AI应用|最近上新,0,,2026-04-01 14:56:45,
2039231447044513793,success,地表最强超能视频2.0/文生视频-workflow,The Strongest Superpowered Video 2.0/Wen Sheng Video,WORKFLOW,,,2,0,0,1000,500,文生视频|rh-ai|最近上新,0,,2026-04-01 14:56:27,
2039230638592417794,success,地表最强超能视频2.0/文生视频,The Strongest Superpowered Video on Earth 2.0/Wensheng Video,WEBAPP,,,2,0,0,1000,500,文生视频|rh-ai|AI应用|最近上新,0,,2026-04-01 14:56:47,
2038503362263322628,success,RH视频帧率增强,rh-video-fps-increaser,STANDARD_MODEL,/rhart-video/video-fps-increaser,"{'skuId': '2038503362263322628', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.07, 'currency': 'CNY', 'priceText': '按输入视频时长计费，', 'priceTextEn': None, 'priceMode': 'UNIT', 'amount': 1.0, 'unitKey': 'SECONDS', 'unitName': '秒', 'unitNameEn': 'seconds', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,292,1000,100,video-tools|rh-ai|RH超分,1,videoUrl,2026-05-25 18:45:44,
2038503362263322627,success,RH视频超分,rh-video-upscaler,STANDARD_MODEL,/rhart-video/video-upscaler,"{'skuId': '2038503362263322627', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.14, 'currency': 'CNY', 'priceText': '', 'priceTextEn': None, 'priceMode': 'UNIT', 'amount': 1.0, 'unitKey': 'second', 'unitName': '秒', 'unitNameEn': 'seconds', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,8480,1000,100,video-tools|rh-ai|RH超分,2,videoUrl|targetResolution,2026-06-18 16:37:07,
2034917373414539278,success,seedance2.0-Fast/多模态视频,seedance-2.0-fast/multimodal-video,STANDARD_MODEL,/rhart-video/sparkvideo-2.0-fast/multimodal-video,"{'skuId': '2034917373414539278', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.5, 'currency': 'CNY', 'priceText': '', 'priceTextEn': None, 'priceMode': 'UNIT', 'amount': 1.0, 'unitKey': 'SECONDS', 'unitName': '秒', 'unitNameEn': 'seconds', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,310222,400,400,reference-to-video|bytedance|Seedance2.0,12,prompt|resolution|duration|imageUrls|videoUrls|audioUrls|generateAudio|ratio|realPersonMode|conversionSlots|returnLastFrame|seed,2026-06-22 20:37:59,
2034917373414539277,success,seedance2.0/多模态视频,seedance-2.0/multimodal-video,STANDARD_MODEL,/rhart-video/sparkvideo-2.0/multimodal-video,"{'skuId': '2034917373414539277', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.6, 'currency': 'CNY', 'priceText': '', 'priceTextEn': None, 'priceMode': 'UNIT', 'amount': 1.0, 'unitKey': 'SECONDS', 'unitName': '秒', 'unitNameEn': 'seconds', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,1181261,1500,1500,reference-to-video|bytedance|Seedance2.0,12,prompt|resolution|duration|imageUrls|videoUrls|audioUrls|generateAudio|ratio|realPersonMode|conversionSlots|returnLastFrame|seed,2026-06-23 01:47:01,
2034917373414539276,success,seedance2.0-Fast/图生视频,seedance-2.0-fast/image-to-video,STANDARD_MODEL,/rhart-video/sparkvideo-2.0-fast/image-to-video,"{'skuId': '2034917373414539276', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.5, 'currency': 'CNY', 'priceText': '', 'priceTextEn': None, 'priceMode': 'UNIT', 'amount': 1.0, 'unitKey': 'SECONDS', 'unitName': '秒', 'unitNameEn': 'seconds', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,43972,400,400,image-to-video|bytedance|Seedance2.0,11,prompt|resolution|duration|firstFrameUrl|lastFrameUrl|generateAudio|ratio|realPersonMode|conversionSlots|returnLastFrame|seed,2026-06-22 20:37:41,
2034917373414539275,success,seedance2.0/图生视频,seedance-2.0/image-to-video,STANDARD_MODEL,/rhart-video/sparkvideo-2.0/image-to-video,"{'skuId': '2034917373414539275', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.6, 'currency': 'CNY', 'priceText': '', 'priceTextEn': None, 'priceMode': 'UNIT', 'amount': 1.0, 'unitKey': 'SECONDS', 'unitName': '秒', 'unitNameEn': 'seconds', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,147444,1500,1500,image-to-video|bytedance|Seedance2.0,11,prompt|resolution|duration|firstFrameUrl|lastFrameUrl|generateAudio|ratio|realPersonMode|conversionSlots|returnLastFrame|seed,2026-06-23 01:47:01,
2034917373414539274,success,seedance2.0-Fast/文生视频,seedance-2.0-fast/text-to-video,STANDARD_MODEL,/rhart-video/sparkvideo-2.0-fast/text-to-video,"{'skuId': '2034917373414539274', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.5, 'currency': 'CNY', 'priceText': '', 'priceTextEn': None, 'priceMode': 'UNIT', 'amount': 1.0, 'unitKey': 'SECONDS', 'unitName': '秒', 'unitNameEn': 'seconds', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,13195,400,400,text-to-video|bytedance|Seedance2.0,8,prompt|resolution|duration|generateAudio|ratio|webSearch|returnLastFrame|seed,2026-06-22 20:37:20,
2034917373414539273,success,seedance2.0/文生视频,seedance-2.0/text-to-video,STANDARD_MODEL,/rhart-video/sparkvideo-2.0/text-to-video,"{'skuId': '2034917373414539273', 'freeLimitCount': None, 'remainingFreeLimitCount': None, 'freeLimit': False, 'totalPrice': None, 'estimatedPrice': None, 'price': 0.6, 'currency': 'CNY', 'priceText': '', 'priceTextEn': None, 'priceMode': 'UNIT', 'amount': 1.0, 'unitKey': 'SECONDS', 'unitName': '秒', 'unitNameEn': 'seconds', 'supportThirdFreeLimit': False, 'priceFactorKey': None, 'outputVideoTieredBilling': None, 'tieredIncludedSeconds': None, 'tieredIncludedPrice': None, 'tieredOveragePerSecond': None, 'outputVideoTieredBlockBilling': None, 'tieredBlockSeconds': None, 'tieredBlockPrice': None, 'billingDiscountMultiplier': None, 'isAppFree': False, 'appCode': None, 'billingAdapterClassName': None, 'conditionRuleDetails': None, 'durationReplaced': False}",1,0,40338,1500,1500,text-to-video|bytedance|Seedance2.0,8,prompt|resolution|duration|generateAudio|ratio|webSearch|returnLastFrame|seed,2026-06-23 01:47:01,
